  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      446        4.543        5.270            0      522.552      523.305       77.007
      447        4.460        5.182            0      519.425      509.527       74.091
      448        4.421        5.378            0      543.781      539.894       72.782
      449        4.520        5.506            0      573.882      578.812       75.369
      450        4.243        5.459            0      573.176      596.592       74.774
      451        4.495        5.339            0      524.771      522.855       77.313
      452        4.560        5.239            0      523.193      533.361       77.870
      453        4.544        5.209            0      514.631      486.664       71.372
      454        4.476        5.299            0      517.933      508.007       75.731
      455        4.486        5.413            0      532.006      524.518       78.472
      456        4.310        5.385            0      546.843      527.760       74.466
      457        4.289        5.520            0      561.367      566.155       74.648
      458        4.341        5.433            0      551.307      553.944       73.550
      459        4.302        5.555            0      571.953      585.976       74.554
      460        4.395        5.457            0      563.629      588.455       78.369
      461        4.295        5.448            0      558.814      549.251       74.089
      462        4.335        5.416            0      528.541      521.383       77.810
      463        4.326        5.507            0      566.675      554.838       78.811
      464        4.481        5.394            0      553.719      514.428       80.074
      465        4.317        5.415            0      553.856      544.974       77.071
      466        4.647        5.246            0      546.434      538.935       76.524
      467        4.585        5.391            0      556.063      554.969       74.626
      468        4.435        5.473            0      572.067      593.909       77.288
      469        4.672        5.183            0      529.682      524.138       77.338
      470        4.638        5.188            0      535.063      534.147       76.339
      471        4.271        5.501            0      556.718      550.939       76.733
      472        4.466        5.489            0      553.869      542.910       80.912
      473        4.442        5.437            0      559.304      543.885       76.063
      474        4.455        5.342            0      523.794      497.760       78.322
      475        4.526        5.379            0      525.161      529.588       78.937
      476        4.503        5.248            0      517.074      487.493       78.355
      477        4.452        5.182            0      520.871      487.574       78.385
      478        4.583        5.185            0      510.241      471.417       79.885
      479        4.525        5.218            0      524.658      469.392       71.885
      480        4.508        5.253            0      516.307      481.798       78.835
      481        4.367        5.353            0      541.731      528.707       75.533
      482        4.548        5.144            0      507.242      448.205       76.876
      483        4.461        5.323            0      525.837      533.798       79.929
      484        4.488        5.322            0      524.117      508.763       74.842
      485        4.548        5.220            0      520.544      504.548       78.270
      486        4.512        5.302            0      517.830      507.938       77.733
      487        4.668        5.162            0      518.051      523.697       77.397
      488        4.503        5.282            0      517.465      524.861       78.624
      489        4.637        5.219            0      517.034      521.009       80.621
      490        4.519        5.250            0      522.518      515.969       71.004
      491        4.505        5.399            0      538.363      552.285       76.524
      492        4.582        5.251            0      523.936      539.552       77.924
      493        4.462        5.434            0      564.944      585.933       76.240
      494        4.461        5.451            0      545.393      551.409       76.427
      495        4.520        5.299            0      534.595      555.901       77.852
      496        4.547        5.176            0      512.542      505.979       75.379
      497        4.471        5.311            0      540.877      556.716       75.196
      498        4.518        5.459            0      553.353      569.291       76.822
      499        4.535        5.335            0      532.873      548.190       77.571
      500        4.596        5.188            0      518.928      513.862       78.243
      501        4.585        5.218            0      527.878      544.892       76.123
      502        4.495        5.307            0      526.395      531.404       72.184
      503        4.538        5.101            0      506.416      504.354       79.690
      504        4.622        5.180            0      513.172      509.077       78.964
      505        4.563        5.165            0      502.402      489.815       76.098
      506        4.507        5.405            0      556.187      568.128       76.898
      507        4.456        5.304            0      509.360      530.181       80.394
      508        4.567        5.187            0      511.369      504.695       78.801
      509        4.500        5.280            0      515.772      526.014       76.823
      510        4.474        5.337            0      526.909      529.842       80.745
