## Torsion are defined with the following atomIDs:
# dihed1: ai= 2447 aj= 2446 ak= 2444 al= 2443
# dihed2: ai= 2446 aj= 2444 ak= 2443 al= 2442
# dihed3: ai= 2444 aj= 2443 ak= 2442 al= 2448
# dihed4: ai= 2442 aj= 2448 ak= 2449 al= 2450
# dihed5: ai= 2450 aj= 2449 ak= 2451 al= 2452
# dihed6: ai= 2449 aj= 2451 ak= 2452 al= 2453
# dihed7: ai= 2451 aj= 2452 ak= 2453 al= 2455
# dihed8: ai= 2456 aj= 2457 ak= 2458 al= 2459
# dihed9: ai= 2457 aj= 2458 ak= 2459 al= 2460
# dihed10: ai= 2458 aj= 2459 ak= 2460 al= 2462
# dihed11: ai= 2441 aj= 2440 ak= 2439 al= 2438
# dihed12: ai= 2440 aj= 2439 ak= 2438 al= 2437
# dihed13: ai= 2434 aj= 2433 ak= 2432 al= 2431
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10  dihed11  dihed12  dihed13
4261 -143.009 -162.897  132.521  -55.987  143.809 -166.215   87.330    3.627   72.998 -128.396  -51.405  176.961   13.237
4262 -168.010 -170.624  132.869  -92.798  174.081 -162.811   68.876   10.248   83.539  -77.849  -27.454  154.619   21.420
4263 -172.402 -173.076  139.392  -57.272  155.111 -166.476   83.813    1.675   73.605    9.212  -65.163  169.552   32.206
4264 -172.987  174.744  144.081  -90.775 -175.495 -177.867   80.389   -0.483   66.621  143.805  -45.381  155.705   35.662
4265 -170.458 -162.685  124.268  -59.713  151.962 -168.937   85.012  -10.676   81.363  121.821  -53.705  175.854   36.045
4266  133.206 -178.123  144.678  -74.952  162.284 -160.629   76.904   29.601   76.342    5.597  -48.936  171.812   39.632
4267 -145.691  174.406  144.044  -81.712  173.137 -168.509   80.532  -22.268   97.717   27.395  -48.576 -173.940   24.919
4268 -168.357  161.253  150.592  -86.842  157.261  173.545  146.836   -5.355   75.611 -104.762  -47.417  172.495   40.476
4269 -148.707  173.153  139.543  -99.381 -175.833  176.843  159.215  -51.438   86.586  126.196  -49.472  171.440   31.280
4270  155.626 -171.510  175.324 -102.738  175.389 -170.248  166.204    4.336   77.017    5.962  -72.825 -164.956   15.532
4271  114.112 -163.048 -170.443 -121.442  167.005  170.566  151.354   -4.071   73.157  128.438  -59.694  169.604   24.475
4272 -146.776 -168.267  114.575  -88.504  162.237  167.727  167.296   13.783   78.646   72.569  -47.837  174.224   32.933
4273 -164.949 -168.291  129.947  -80.172  172.932 -160.227  152.543   -2.185   73.509 -102.015  -54.199 -179.419   27.341
4274 -155.424 -171.799  119.942 -111.438 -165.778 -179.056   99.489   -3.530   76.570 -118.947  -31.897  171.070   32.053
4275  175.951 -176.642  138.774  -73.784  162.086 -167.227   76.787   -9.956   82.230 -127.637  -51.735  160.408   34.224
4276  142.381  157.699  169.117  -78.100  164.521  170.767   73.545   -4.730   83.821  155.720  -63.487  168.492   50.265
4277 -154.248 -169.403  122.540  -89.890  177.468 -178.384   82.491   -2.017   80.292 -109.237  -59.167 -176.636   38.223
4278  168.816  175.712  143.225  -94.800  171.865 -175.796   76.417    4.227   88.539   68.373  -36.904 -179.781   23.086
4279 -152.147 -177.480  120.741  -68.160  164.289  176.080   55.857   11.285   79.123  162.186  -54.178 -166.023   13.191
4280 -151.594 -176.105  134.056  -67.783  161.070 -175.589   85.298    1.580   64.314 -107.999  -59.962  167.741   34.835
4281  175.947 -179.012  150.748  -72.312  168.311 -173.963   88.622   14.035   66.062   -1.185  -56.578  175.733   28.122
4282  172.499 -164.273  161.528 -100.680 -178.403 -169.763  160.343    3.054   69.100   18.143  -31.671 -178.170   47.031
4283 -168.930  178.926  150.115 -104.851  153.809 -167.525  166.327    8.968   81.062  -52.611  -40.488  168.738   33.361
4284 -139.468  178.219  113.233  -68.254  165.232 -171.700  164.031    1.638   94.088  168.656  -56.315  157.514    4.762
4285 -168.838 -173.634  156.054  -81.606  158.825 -174.412  166.770   14.072   80.477   52.675  -59.643  172.359   26.223
4286 -167.813 -174.750  130.075 -106.846  179.851 -169.096  157.645    1.182   79.713   84.453  -31.397  167.678   13.344
4287  147.361  177.124  152.058  -71.008  148.762  176.011  167.209    0.224   82.896   76.841  -53.098  178.095   33.980
4288  165.449  179.679  133.825  -97.564  177.272 -168.331  151.941  -13.427   90.980 -125.440  -37.497  166.552   40.397
4289 -153.965 -165.960  132.285  -96.221  175.936 -177.966  100.158  -23.057   96.347   24.343  -74.677  174.748   18.198
4290  165.443  174.293  160.559  -74.113  161.320  179.094   80.028  -14.270   73.207   -1.662  -65.246  165.224   25.764
4291  149.226 -177.373  163.990  -74.308  149.562  177.550   88.889   13.859   78.297  130.533  -43.986  153.704   37.651
4292 -155.319 -179.243  141.379  -93.640  156.637 -172.124  175.246   10.331   83.802 -161.266  -44.911 -164.876   30.528
4293  179.135 -171.484  142.181  -61.192  147.957 -160.624  155.251   -0.549   77.086  128.183  -60.408  174.178   37.579
4294  158.310  177.911  156.725  -79.493  154.313 -167.018  147.613  -16.180   89.017   68.179  -56.294  172.476   46.504
4295  171.966 -170.332  160.669 -106.638  173.386 -175.254  164.775  -10.799   74.756 -117.187  -57.635  158.449   43.123
4296  170.966 -175.072  137.325  -99.681  164.553  169.641  159.414   -0.098   81.468  111.721  -58.842 -176.307   31.363
4297  154.403  171.719  160.935  -85.382  179.626 -173.817 -171.233  -11.120  103.044   36.742  -52.835  168.605   32.461
4298 -172.239 -177.993  147.912 -118.823 -172.620  171.769   84.591    1.544   88.619  -35.085  -61.111  174.146   43.318
4299  179.729  173.381  142.642 -136.352 -162.714 -172.870   65.852    4.650   75.956  -96.534  -32.516  155.566   24.811
4300  148.252  156.578  159.962 -115.777 -171.801 -176.707   83.340  -14.828   71.179  138.769  -62.345  173.800   27.561
4301  179.990 -170.645  134.455 -101.450 -177.180 -168.555  159.078  -27.733   71.852   26.738  -62.688  166.429   39.085
4302  177.307  169.893  152.630 -108.281  163.546 -168.016  148.712   22.873   84.911   38.040  -29.884  157.881   36.087
4303 -179.879  179.752  156.481 -105.663  177.597 -164.665   74.486   -4.729   70.174 -140.338  -62.818 -171.449   19.208
4304  162.929 -179.656  163.233 -121.541  153.793  178.336   66.971  -21.542   82.146 -108.323  -45.720  178.887   32.178
4305  164.693 -178.652  149.508 -120.871  163.689 -174.161   53.438   -0.186   73.859  124.694  -56.756  166.861   38.371
4306 -133.263 -160.980  128.071  -77.170  151.781 -176.442   65.978  -16.446   83.476 -160.799  -53.938  170.232   33.949
4307 -169.707 -172.703  155.134 -118.962  176.982 -179.892   83.063  -31.114   63.070  -99.574  -51.355  177.250   16.712
4308  136.487 -177.426  174.428 -100.147  172.496  179.129  167.436    6.793   67.185 -119.058  -54.969  161.993   17.258
4309 -173.577 -174.877  149.740  -72.888  165.759 -179.557  142.897  -30.398   82.793  142.734  -64.042  166.086   24.137
4310  178.245 -168.633  145.292 -123.160 -172.612 -169.744  162.461    5.702   79.546 -151.786  -49.443  178.066   23.819
4311 -174.080  177.369  158.209 -102.672  156.312 -174.756  174.508  -17.950   68.042    4.165  -71.512  176.753   31.646
4312 -170.100  179.803  158.008 -101.307  150.795 -175.651  167.816  -17.672   86.606   97.657  -72.304  173.816   35.944
4313  161.355 -165.131  166.197 -124.368 -155.046 -170.731 -177.764   -5.775   74.190  133.020  -57.752  168.411   31.497
4314 -154.517 -163.525  120.569 -109.213  171.626 -169.844   59.661   11.234   75.493  149.207  -42.741 -179.176   33.157
4315 -175.911 -172.629  118.926  -88.114  155.991 -164.421   82.968   11.668   60.784   -1.013  -62.898  172.452   36.347
4316  173.951 -171.434  142.101  -77.540  160.720  170.720   72.040   20.403   75.073   41.184  -52.049  168.547   27.293
4317  142.885 -178.969  112.182  -81.395  150.604  176.896   97.215   -3.979   84.973 -124.422  -46.779  163.997   41.607
4318 -163.504  166.500  139.805  -87.804  177.246  179.349   72.150   12.899   79.461  171.096  -53.314  168.959   41.136
4319 -155.181 -179.951  129.032  -74.572  155.050 -173.066   77.222  -13.291   88.688  -69.598  -48.465 -175.482   31.155
4320 -166.145 -175.709  144.332  -66.645  150.803 -174.289   79.437  -32.752  100.069  101.137  -59.880  179.352   10.133
4321  158.282 -178.368  131.410  -68.713  178.779 -176.790   72.527  -24.176   81.415 -100.201  -41.860  174.256   16.358
4322 -165.284 -178.157  130.084  -87.194  162.515  174.511  113.702   -3.657   50.502  131.024  -58.340  167.216   24.339
4323  141.647 -169.915  173.444 -113.856  166.236  173.784  171.590   10.074   84.636  135.323  -66.043 -176.965   25.690
4324 -174.347 -175.541  130.719  -89.102  174.642 -177.643  178.008    1.861   79.589 -121.278  -46.537  170.512   12.987
4325  177.762 -167.631  150.424 -103.568  168.840 -174.878  170.129  -22.654   88.564   25.910  -65.521  177.721   25.255
4326  166.514 -173.871  157.313 -116.156  177.331 -169.047  160.079  -24.361   77.348    5.697  -62.120  166.216   15.951
4327  129.666 -173.676 -164.574 -116.694 -178.311 -167.712  165.504  -14.733   72.788  129.645  -50.180  159.204   30.019
4328  166.821  179.119  138.579  -78.180  163.661 -169.291  167.289   -3.305   97.563   56.939  -55.014 -177.923   17.725
4329 -168.992 -175.458  143.938  -75.038  162.663 -159.937 -179.491    4.342   77.676   32.503  -47.715  168.052   19.851
4330 -132.995  168.749  153.472  -62.832  147.942 -170.051  166.927   -5.030   74.406   52.799  -78.639 -176.278   29.342
4331  157.365  179.201  138.684  -95.052  167.742 -178.897  163.025   27.879   73.815 -153.499  -39.428 -171.491   26.812
4332 -168.146  179.823  143.926  -73.450  145.180 -166.044  141.946   -4.554   89.561  -61.398  -53.268  179.866   26.649
4333 -168.116  179.469  153.705  -53.394  141.705  175.504  102.515   13.680   83.342   78.843  -41.309 -179.815   25.956
4334  174.102  177.944  151.272  -82.513  153.884 -179.258   67.830   -8.824   87.763   58.443  -53.980  173.322   32.982
4335 -151.616 -158.739  117.594  -87.514  158.124  170.742  166.745  -11.776   81.417 -112.475  -36.311  165.967   36.429
4336  143.248  165.899  155.171  -77.021  160.480 -178.131  157.970   -5.188   70.966    2.151  -59.158 -177.057   29.961
4337  171.310 -174.258  154.663  -87.152  167.094  166.144   74.088    1.297   94.150  167.308  -46.603  171.046   13.292
4338 -168.767  170.639  160.000  -60.010  157.074  173.765   76.995   21.836   75.506  102.334  -44.117  172.213   35.514
4339  130.167 -176.092 -175.426  -75.244  173.203 -173.425   66.042  -23.934   75.291  113.087  -59.649  174.682   33.869
4340  172.088  173.056  148.215  -81.404  154.346  178.835  160.782  -12.518   89.061   90.715  -56.954 -177.542   14.898
4341  155.317 -175.861  157.453  -90.023  173.427 -178.930  143.135   31.405  101.463  175.016  -44.191  151.381   49.832
4342  165.267 -178.117  148.209  -97.826  179.932 -164.734  169.555   -0.209   87.991 -151.082  -66.167  166.583   39.708
4343  143.586  169.315  144.974 -114.501  172.241 -177.816  143.997   -0.100   70.532 -120.146  -58.107  179.897   18.852
4344  177.008 -178.391  145.429  -72.906  154.727 -169.440   71.180    2.474  103.215 -164.663  -49.954  168.991   24.729
4345 -162.919 -172.505  148.886  -90.342  175.042 -165.101   61.733   -0.971   79.339  -92.221  -58.057  164.998   37.883
4346  166.780  177.339  148.626 -113.108  147.545  175.944   80.341   20.102   60.200 -108.127  -48.786  165.650   38.287
4347 -166.224 -170.778  142.463 -104.594  118.598  165.919   73.245  -33.433   85.997  118.625  -75.053 -172.641   25.543
4348 -153.195  179.071  138.846  -96.047  173.661 -169.112   59.211   -2.121   85.546  -64.353  -49.063  172.435   26.438
4349  172.814 -177.235  166.479  -96.417  170.805 -176.168  148.794   -0.803   75.025   -8.337  -46.712  172.554   24.667
4350  165.592 -169.829  134.477  -97.207  177.977 -163.061   82.665    3.425   75.300    5.113  -47.455  162.388   25.072
4351 -166.332 -175.407  143.578  -83.250  151.921 -172.365  106.605  -26.719   79.967   -9.735  -54.623  170.932   43.541
4352 -156.833 -172.789  137.213  -79.844  178.651 -168.242   94.424   -1.202   60.543   -0.817  -58.183  179.634    5.401
4353  176.015 -168.759  148.609  -79.690  151.236 -178.862   96.061    5.214   62.860   14.327  -42.443  146.202   57.485
4354 -176.658  179.756  148.990 -112.618 -163.476 -175.649  104.960    5.983   81.401  -12.765  -52.355  155.376   41.717
4355 -174.479  172.657  164.841 -121.058  178.394 -165.538  161.902    1.704   67.152  118.519  -50.898 -177.656   17.300
4356  116.797 -168.954 -171.496 -107.552  165.445 -167.244  161.402   47.945   59.113   33.132  -69.609 -166.314   -0.635
4357  142.301 -161.171  162.441 -118.871 -171.811  176.949  156.623  -33.392   89.434   11.370  -35.464  158.436   20.032
4358  136.480  167.067  159.367  -73.108  173.854 -167.815  154.665  -22.078   82.930  127.333  -55.184  157.484   41.080
4359  178.884 -156.442  128.810  -82.358  173.332 -179.336   66.550  -10.920   94.989 -168.736  -64.918  178.643   11.191
4360  172.565  177.734  157.468  -60.197  148.694 -162.454   88.029   15.419   73.821   27.733  -43.196 -175.241   27.889
4361 -152.863  179.515  148.501  -94.518  164.087  178.029  147.656  -11.550   81.251    3.865  -80.428  162.807   33.018
4362 -158.659 -176.326  139.215  -86.767  164.438  175.306   67.298   -4.694  117.910  172.430  -39.205  161.352   47.296
4363 -172.885  165.717  128.996 -101.559 -178.047  174.912  101.777    2.381   86.370   84.982  -53.993  165.270   38.278
4364  156.219  179.268  132.462  -69.831  163.581 -169.505   88.847  -15.836   68.811   10.636  -52.266 -176.489   26.516
4365  154.780  156.366  147.765  -81.363  160.961  177.809   84.077  -18.622   97.016  164.191  -47.446  158.515   33.632
4366  154.985  167.023  158.986  -68.863  160.594 -177.410   87.214  -16.843   88.227  -15.390  -56.642  163.426   24.493
4367  168.119 -179.271  161.989 -108.740 -171.517 -179.804   46.065   23.373   80.044   44.324  -64.687 -168.534   21.154
4368  174.863 -177.469  159.591  -70.980  157.965  176.639   62.293   47.891   57.040  151.562  -49.531  179.054   28.956
4369 -175.909 -171.008  142.890  -71.442  165.622 -176.218   73.059   23.038   70.759  -45.112  -90.771 -158.740    9.827
4370  149.112  168.075  165.344  -93.399  176.671 -177.158   69.311   18.250   71.951  -94.240  -68.184  175.284   25.546
4371  124.637  163.586  163.578 -102.404 -175.000 -175.788   52.807  -11.104   87.136 -117.812  -84.500 -153.173    9.678
4372  179.357 -171.851  135.297 -102.202  153.075 -167.930   63.473   -2.305   75.829 -112.880  -52.988 -177.534   31.776
4373 -160.457 -161.241  140.912  -86.820  175.992 -168.758   83.663   21.129   69.585    0.028  -56.755  175.878   34.719
4374  169.030  177.672  131.225  -69.752   89.008  175.860   75.248   39.377   68.713  -90.380  -57.238 -172.855   14.992
4375  148.055 -173.217  155.580 -124.057   58.376 -179.222  167.021   37.269   64.286  124.477  -34.213  166.463   28.856
4376 -148.882 -179.981  138.002  -87.478   65.710  169.949  145.702   13.711   67.722  130.130  -48.480  177.372   31.711
4377  170.705  173.848  176.081  -78.760  160.950 -168.413   50.226   10.972   70.745  156.002  -63.215 -178.744   29.726
4378 -175.848 -174.179  139.683  -70.742  152.768  166.414   71.634    6.880   74.262   -4.681  -69.343 -177.160   29.203
4379 -157.208 -173.991  150.357  -78.586  170.586  170.505   67.456    1.011   73.115  -93.286  -42.564 -179.839   24.530
4380 -173.354 -174.837  141.185  -91.800  170.511 -171.124   81.795    8.747   70.404  110.937  -52.259 -179.845   17.143
4381 -152.819 -179.523  130.327  -62.241  153.312  176.595   74.765   13.325   75.391 -111.520  -35.182  163.713   31.984
4382 -173.594 -177.946  148.953  -83.505  154.056 -175.717   84.352   33.916   82.815   49.441  -58.324 -179.017   34.732
4383 -145.105  175.007  142.868  -86.139 -177.553 -166.243   81.334   -7.371   69.570 -107.926  -50.731 -176.213   30.376
4384 -176.097  176.307  130.959  -86.131  178.061 -173.567   80.695    0.070   87.173  162.018  -57.009 -178.826   25.372
4385  113.115  177.072  136.347  -87.748  175.000 -166.654   67.056  -13.955   92.978  -78.865  -53.640 -179.620   26.738
4386 -165.801  173.980  153.296  -80.645  176.823 -178.686   80.467   17.029   66.332 -124.330  -80.285 -154.456    6.566
4387 -179.814 -179.559  139.749  -82.657  164.923 -172.366   89.018   -2.608   82.982    1.461  -36.719  167.576   38.332
4388 -173.759 -178.191  167.206  -89.174  161.401 -174.680   65.895    1.347   94.070   57.973  -80.619 -179.386   22.687
4389 -163.719 -176.870  152.015 -117.158 -176.530  179.441   71.320   16.216   69.662 -104.466  -69.138  178.194   33.510
4390  148.152  173.483  132.710  -65.988  150.780 -172.655   96.661   -7.516   76.720 -108.271  -73.360 -168.051   32.195
4391  111.997  178.843  138.905  -80.932  154.919 -178.336   64.292    7.526   80.347  116.062  -48.284  166.749   33.673
4392 -178.991 -163.334  160.802  -91.781 -176.425 -167.866   74.848   -4.764   80.763   11.750  -51.391  169.976   39.881
4393 -174.456  177.004  157.042 -118.911 -177.114  179.152 -165.311  -15.142  102.708  -54.675  -52.325 -174.792   16.807
4394 -172.025  167.653  153.307 -108.127  176.004 -174.923  169.541   11.032   82.745   36.960  -54.345 -175.103   29.668
4395 -167.743  172.868  156.390  -77.608  169.218 -159.978  144.305   -3.998   78.734  159.192  -66.546  169.278   43.908
4396  179.561  165.057  140.832  -94.773  169.828  178.344  157.820  -12.941  104.782   76.219  -32.976  147.310   27.690
4397  155.659  172.568  143.900  -81.107  168.823 -155.309  153.158   -3.875   92.638  -70.087  -47.065  157.200   50.777
4398 -172.872 -165.978  141.022  -97.270  167.777 -168.170  157.182   -1.142   79.090   48.237  -51.345  176.755   19.255
4399  151.009 -163.020  159.490  -96.460  176.994 -165.680  158.710    9.969   67.468  129.381  -70.757 -153.467   27.007
4400  127.572  169.236 -177.626 -122.081  168.194 -170.182   72.872   31.053   63.169  145.213  -38.353  163.761   27.432
4401 -157.236 -160.987  172.837  -90.414  158.301 -169.763   83.958   -8.230   79.098  119.328  -49.639  156.798   46.881
4402  170.867 -174.865  139.577  -96.519  167.115 -167.160  158.131   26.810   66.107  -87.889  -55.000  175.922   26.376
4403 -153.895 -170.828  127.769  -88.843  168.190 -178.327  160.986    5.702   69.182  120.819  -38.366  177.167   20.091
4404 -167.049 -168.057  140.792  -70.061  165.387 -164.140  147.629   -5.222   88.445  161.898  -51.400  173.259   24.455
4405  159.210 -145.041  152.565  -85.120  163.984  172.148   96.521    0.698   69.868  142.537  -27.675  176.111   31.404
4406  174.515 -177.370  143.621  -84.618  164.958 -173.103   81.101  -18.441   92.273  -98.606  -32.680  169.251   33.004
4407 -176.443 -171.421  138.392  -65.110  169.708  171.018   75.691   -9.522   80.923  139.277  -42.676  171.632   21.505
