## Torsion are defined with the following atomIDs:
# dihed1: ai= 2442 aj= 2443 ak= 2444 al= 2445
# dihed2: ai= 2441 aj= 2440 ak= 2438 al= 2437
# dihed3: ai= 2440 aj= 2438 ak= 2437 al= 2436
# Frame#   dihed1   dihed2   dihed3
3317   40.496  141.207  179.886
3318 -172.201  127.961  178.148
3319  -85.281  144.135 -179.240
3320   80.777  128.137  174.228
3321  -47.554  147.678  175.774
3322  139.720  153.720  168.304
3323   41.420  122.172 -178.264
3324  -49.103  142.971  165.833
3325   47.242  144.888  174.508
3326   23.247  132.088 -168.213
3327  165.603  130.683 -176.213
3328 -104.690  138.684 -170.326
3329  135.205  137.516 -169.890
3330  -33.175  141.421 -155.828
3331  -28.848  129.167 -177.636
3332  -69.653  138.862 -164.858
3333   63.861  136.275 -160.865
3334   26.657  126.283 -161.919
3335  148.097  149.266  177.199
3336  -66.353  139.631 -167.157
3337 -105.716  126.008 -175.147
3338  155.239  146.749  176.071
3339 -138.510  132.818 -158.267
3340  -63.295  145.088 -157.203
3341   93.572  152.517 -170.787
3342   42.822  140.412 -170.015
3343 -120.767  145.921  176.823
3344   26.025  136.420 -178.253
3345 -174.005  131.602 -173.946
3346   90.514  152.805 -160.167
3347  173.569  146.207 -169.954
3348  127.103  141.993  177.066
3349    5.365  148.378 -167.412
3350  -50.426  144.902  163.965
3351   31.050  134.364 -174.686
3352  -35.348  137.462 -169.576
3353  -55.781  146.872 -177.023
3354  -65.736  164.177  174.854
3355 -152.254  141.259  173.951
3356   78.820  140.919  172.652
3357  142.332  145.968 -174.628
3358 -118.264  133.405 -176.668
3359 -147.979  134.999 -167.513
3360  124.625  128.220 -155.827
3361  159.954  131.071 -165.609
3362   40.409  144.665 -165.207
3363  -82.019  155.028  175.596
3364 -157.283  155.918 -172.714
3365 -124.478  150.056 -178.801
3366 -138.346  133.287 -179.160
3367  -75.189  135.503 -172.350
3368  -76.487  143.987  174.096
3369  162.457  131.142 -175.316
3370   65.266  141.423  176.177
3371  -47.702  154.954  175.632
3372  -84.157  151.399 -170.726
3373   29.905  154.099 -170.268
3374  -48.368  155.472 -178.828
3375  161.252  150.253  172.180
3376   29.828  149.059 -169.518
3377   23.428  142.505 -173.021
3378   54.732  150.395 -177.601
3379  109.113  136.299 -170.232
3380   34.086  133.862 -164.381
3381   -4.745  125.890  178.685
3382  -97.324  144.581  177.190
3383 -102.490  142.493  172.835
3384 -135.813  146.884 -168.270
3385 -105.157  144.651  171.591
3386   -4.682  140.372  172.101
3387   63.811  157.418 -173.063
3388 -107.913  132.229 -164.840
3389   75.931  137.392  179.016
3390  164.984  145.002 -175.688
3391  142.034  147.652 -173.548
3392   46.641  141.188 -172.479
3393 -159.668  155.895 -173.807
3394  151.436  147.322 -166.428
3395   31.017  126.574 -167.376
3396  132.846  138.578 -170.616
3397  -47.477  128.881 -163.581
3398   53.840  142.178 -152.652
3399 -116.994  138.388 -160.784
3400  118.801  128.242 -178.613
3401 -144.957  107.590  155.473
3402  143.697  133.498  174.425
3403 -159.299  146.747 -173.315
3404  -74.375  139.075 -168.187
3405 -147.541  150.508 -179.783
3406  -85.719  144.467 -175.419
3407  145.683  133.588 -163.669
3408  -87.341  128.018 -176.716
3409   83.150  138.937  177.143
3410   63.122  144.086 -175.930
3411  156.303  147.534 -175.220
3412   85.923  147.475 -178.835
3413  179.361  145.571 -179.623
3414  -96.161  152.996 -162.107
3415  -76.044  134.502 -171.589
3416   62.416  142.616 -179.554
3417  -70.640  154.268 -174.075
3418 -139.748  142.691 -173.871
3419   -5.425  146.088 -166.182
3420   76.530  124.574 -169.072
3421  -47.687  140.766 -169.248
3422   37.482  134.313 -160.625
3423  -94.178  143.918 -176.575
3424  -76.115  134.535 -165.396
3425  150.975  138.437 -170.367
3426  -97.531  139.993 -167.950
3427   63.232  142.062 -169.203
3428 -125.016  118.565 -168.007
3429   47.175  149.397  178.590
3430  -91.031  143.361 -174.717
3431 -125.637  127.134 -177.448
3432   82.691  150.274  170.913
3433 -176.728  136.461 -168.980
3434  -98.288  131.264 -164.130
3435  151.793  120.125 -164.201
3436  165.455  145.161 -170.720
3437  150.607  127.385 -158.871
3438  -64.186  134.214 -162.050
3439  -83.760  118.787 -162.511
3440 -176.378  143.843 -157.537
3441   21.327  129.435 -171.866
3442   47.816  132.982 -169.325
3443  120.879  164.388  179.421
3444  -57.575  126.125 -179.624
3445  -68.682  143.522  179.295
3446  145.434  133.433 -167.045
3447  -95.752  130.379 -172.431
3448  169.378  139.148  179.170
3449   90.444  142.315  168.050
3450  -34.831  135.712  140.544
3451  150.114  143.339 -172.187
3452 -121.201  142.620 -161.047
3453  173.766  154.065 -169.655
3454 -153.614  138.752 -173.142
3455 -164.266  134.275 -167.924
3456  146.553  126.082 -165.283
3457 -117.710  151.046  175.728
3458 -122.162  141.801  171.374
3459  127.061  127.537 -170.744
3460  -98.791  142.137 -157.368
3461  -18.109  131.700 -167.494
3462   55.947  139.922 -160.661
3463  159.461  144.039 -172.554
3464  146.418  151.421 -168.431
3465   54.596  121.683 -170.901
3466   82.033  126.034 -167.408
3467  163.530  151.957  179.818
3468   44.763  142.325 -178.014
3469  169.154  146.533  167.824
3470  -42.875  124.230 -165.197
3471  140.857  129.686 -172.261
3472   15.055  141.309 -163.020
3473 -151.779  132.504 -168.596
3474 -170.145  146.369 -178.663
3475  -49.244  117.072 -176.472
3476  -74.173  149.795  165.667
3477   37.889  136.824  175.724
3478  112.230  135.861  178.920
3479  150.684  144.781  174.083
3480 -149.498  152.660  168.948
3481  174.083  140.653  174.992
3482  -90.054  143.217 -158.173
3483 -167.121  136.496  169.138
3484 -152.964  136.307 -174.681
3485  170.730  131.481  178.614
3486 -158.189  140.858 -157.792
3487 -168.205  133.902 -158.181
3488  150.772  140.363 -176.796
3489 -174.183  134.142  171.393
3490  -26.858  147.236  177.580
3491   20.166  141.552  176.540
3492   17.092  142.204  163.169
3493  133.885  150.900  176.462
3494  -47.639  146.304  175.819
3495   78.948  140.412  178.329
3496  107.915  157.748  156.731
3497   16.823  140.635  177.653
3498    8.237  150.354 -177.424
3499  -90.021  120.437  174.790
3500  -32.475  144.561 -177.083
3501  150.615  132.123 -168.839
3502  -96.284  137.274 -170.851
3503  -49.046  133.308 -174.282
3504  -49.585  136.745 -165.235
3505  -88.653  150.126 -169.499
3506  -81.844  141.592 -166.137
3507  154.176  143.220 -177.321
3508  138.988  139.664 -164.999
3509   27.264  133.732  176.690
3510  132.143  143.515  179.002
3511   50.366  142.913 -179.145
3512 -177.904  136.009  177.048
3513   -8.796  137.559 -168.015
3514 -147.788  137.723  154.421
3515  145.860  153.703 -178.898
3516   36.942  141.671 -179.658
3517  -85.536  140.304 -170.238
3518  -51.718  134.921  168.541
3519  165.803  143.325 -170.436
3520  -49.580  148.794  174.222
3521  -39.299  130.941 -173.209
3522  158.774  135.063 -177.538
3523 -118.940  138.398 -163.884
3524  -67.646  140.020  176.079
3525   96.715  146.032 -178.905
3526  -47.938  149.506 -175.012
3527   20.674  139.881 -172.536
3528  -79.007  147.822 -179.655
3529  -48.532  155.372  172.916
3530   71.005  154.790  164.546
3531   83.197  134.938 -176.401
3532 -150.189  142.361 -175.019
3533  166.568  147.541 -171.498
3534  -69.658  152.060  176.190
3535  136.644  140.899 -176.491
3536   63.778  157.707  179.930
3537   45.500  137.302 -169.573
3538  -58.452  126.732  174.397
3539  -75.459  139.224 -173.284
3540   68.673  152.597 -174.811
3541   46.350  132.381 -179.699
3542  132.222  136.196  172.503
3543   65.942  140.632  166.987
3544   59.354  127.741  160.959
3545   19.920  150.215  151.280
3546  -35.428  152.640 -178.086
3547   79.016  137.708 -171.279
3548 -156.832  127.278 -177.674
3549 -156.989  118.902  168.650
3550   44.868  152.667 -169.363
3551  -93.597  138.715 -170.778
3552   64.734  142.094 -177.721
3553   79.048  122.884 -163.318
3554  -58.064  151.339 -168.005
3555 -157.399  141.611 -177.352
3556  126.556  130.477 -178.706
3557   34.525  141.631 -178.104
3558   95.387  142.518  175.077
3559 -107.361  146.231 -170.050
3560  163.632  140.242  179.375
3561 -107.743  132.855 -148.885
3562    5.793  145.922  172.974
3563   48.847  144.513 -171.778
3564 -173.654  136.670 -172.548
3565   65.599  140.820 -164.264
3566  -75.496  132.975 -175.193
3567   32.473  139.422 -179.521
3568  153.352  154.206 -175.719
3569  -59.288  133.108 -175.792
3570  138.428  149.919 -178.060
3571  -46.427  138.607 -179.508
3572   62.639  146.294 -175.395
3573  171.941  137.596  175.884
3574   74.678  132.339  179.149
3575  -37.924  143.203 -177.692
3576  170.267  149.344 -175.186
3577   62.422  143.796  169.326
3578   47.834  134.936  163.288
3579 -162.055  150.822  174.211
3580  133.516  147.122 -177.579
3581 -148.448  158.516  162.322
3582  -61.756  155.283 -177.062
3583 -109.017  135.181 -164.853
3584   42.064  142.847  177.182
3585  -64.383  140.665  174.876
3586   31.185  141.516  159.291
3587  -99.340  123.764 -161.919
3588 -105.168  132.788 -160.052
3589  137.019  129.797 -159.455
3590   59.795  140.076 -179.165
3591   76.225  141.484 -171.195
3592  132.818  132.279 -166.843
3593   45.845  142.473 -158.748
3594   73.038  134.613 -178.952
3595  140.288  123.525 -168.717
3596   29.784  140.394 -167.380
3597  -98.116  146.888 -162.198
3598   23.165  139.640 -172.844
3599  -86.215  151.717 -166.848
3600  -72.005  153.495 -176.313
3601   73.304  127.968  176.422
3602  167.207  140.173 -176.612
3603  -19.867  158.535  179.656
3604   53.071  132.076 -164.352
3605 -173.926  144.476 -173.895
3606  164.575  136.016 -171.619
3607    3.531  135.647 -172.233
3608  -48.168  144.966 -179.220
3609  -53.136  142.807 -163.763
3610  172.426  151.975  176.044
3611  153.446  143.041 -169.361
3612   34.914  156.063  175.997
3613   79.194  133.920 -170.556
3614   11.295  133.747 -168.918
3615   21.176  137.035 -176.374
3616   43.709  137.931 -179.263
3617   78.036  135.468  175.188
3618 -114.839  150.339  178.624
3619 -111.222  142.560 -161.488
3620  -70.406  136.646 -165.478
3621 -179.807  145.730 -170.789
3622   64.444  148.375 -172.545
3623   27.923  141.878 -162.275
3624 -114.407  134.329 -175.591
3625 -173.081  150.786 -171.779
3626  -75.439  139.321 -172.887
3627 -168.233  146.680  177.431
3628  -55.363  144.418  171.691
3629 -168.598  138.099  175.928
3630   72.160  152.132  179.251
3631  145.933  146.933 -179.456
3632  -81.121  138.879 -172.004
3633  167.231  111.461 -151.389
3634  -47.743  147.431  175.410
3635 -176.019  145.629 -159.968
3636  -54.716  141.584 -166.548
3637  -61.723  126.882 -166.117
3638  102.316  138.919 -174.807
3639   62.476  123.493 -159.349
3640   66.051  134.116 -178.443
3641   52.472  141.314 -178.063
3642   14.531  145.963  178.829
3643 -150.097  138.715 -150.880
3644  166.367  157.578 -176.845
3645  -95.470  124.455 -158.489
3646 -170.400  140.793 -171.592
3647   22.468  142.294 -169.700
3648  -23.775  142.616 -161.486
3649 -107.507  127.691  163.943
3650   32.755  147.640 -170.567
3651 -157.235  130.441  158.251
3652 -152.320  123.620  179.765
3653 -158.676  130.138  176.296
3654   14.397  153.544  159.371
3655   52.706  134.892 -177.311
3656  135.028  133.741  175.836
3657  100.877  143.600 -161.340
3658  -53.146  144.718 -176.182
3659   45.568  144.652  176.890
3660   79.751  142.747  176.703
3661  -32.292  138.595  179.067
3662  -54.108  140.447  174.027
3663   -7.462  143.350  174.027
3664  150.721  143.495  177.319
3665 -161.355  147.493 -174.456
3666   79.459  140.269  175.416
3667 -146.153  130.664 -174.611
3668  -88.337  139.842  177.639
3669    7.836  133.186  179.048
3670   24.543  131.203 -165.575
3671   90.928  144.310  175.712
3672   59.333  144.303 -176.828
3673  -68.707  140.510 -172.565
3674  -77.286  139.202  177.036
3675  -81.575  137.953 -171.731
3676  166.182  126.977 -171.538
3677  -96.106  138.013 -165.956
3678 -131.229  142.842  168.264
3679  -90.124  129.581 -156.969
3680  -65.016  135.111 -168.014
3681  -88.384  149.839 -168.212
3682   59.550  140.086  176.433
3683  172.960  141.523  178.384
3684  149.597  147.690 -173.540
3685  165.749  146.559 -171.763
3686  -36.828  156.798 -176.874
3687   -1.132  131.424  178.562
3688  166.527  137.263 -163.984
3689 -150.133  141.595 -172.675
3690   32.879  130.997 -164.096
3691  137.115  132.360 -166.642
3692 -173.133  143.763 -167.073
3693  -68.420  146.673  164.515
3694   23.099  129.016 -160.742
3695   37.770  132.638 -175.824
3696   23.463  146.463 -160.020
3697   10.448  121.438 -154.005
3698  145.870  141.060  179.640
3699  -20.096  150.460 -172.202
3700  -56.399  128.053 -165.513
3701  -76.666  140.675 -165.166
3702  163.370  140.870 -176.550
3703   56.666  139.335 -176.540
3704   84.569  137.775 -162.563
3705   65.263  129.322  160.042
3706   80.223  143.464 -178.157
3707  -68.701  149.567 -178.575
3708  -65.825  124.859  164.440
3709  172.945  133.999 -170.454
3710  -40.434  128.794  179.702
3711  104.513  151.627 -170.741
3712 -105.544  138.347 -168.456
3713   -7.135  136.352 -167.808
3714 -103.041  142.647 -169.377
3715  136.195  141.345 -171.805
3716  -82.139  137.845 -165.255
3717  158.673  135.774 -164.021
3718 -100.505  139.624 -171.504
3719  163.408  149.130 -157.872
3720  -37.848  131.991 -175.014
3721   91.560  116.973 -151.888
3722   29.129  138.465 -154.530
3723   72.991  144.599 -164.938
3724   -0.312  122.168 -174.330
3725   75.731  140.128 -170.401
3726  161.368  147.290 -175.487
3727  -77.169  135.555  178.949
3728  127.900  142.409 -178.895
3729  128.888  117.837 -169.639
3730  -52.970  145.111  178.690
3731  158.656  121.614 -164.194
3732   15.245  139.180 -178.275
3733  106.341  123.652 -146.105
3734  -13.012  135.712 -165.008
3735   73.045  123.218  155.986
3736  171.720  115.933  158.617
3737   77.373  140.878 -158.482
3738 -111.973  147.140 -170.887
3739  -70.540  113.974  163.231
3740  -44.390  135.783 -160.284
3741 -172.100  144.039  169.858
3742 -178.947  143.501 -174.200
3743   77.022  150.971  179.949
3744  -75.446  125.704 -172.651
3745  159.890  148.425  177.012
3746  -44.495  141.809 -177.427
3747 -166.731  145.631  177.645
3748   52.382  135.176  174.296
3749  117.328  147.444  178.935
3750  -48.596  133.655  179.100
3751   86.855  147.441 -177.239
3752 -108.170  139.402 -175.025
3753 -103.093  140.068 -174.199
3754 -155.737  150.046 -172.796
3755  -12.833  116.263 -177.377
3756 -120.287  129.608 -174.386
3757  -49.635  135.424  169.294
3758   -3.993  133.227 -157.214
3759  100.387  149.992 -174.196
3760  177.458  141.338 -176.452
3761  178.961  142.288  175.345
3762  -24.386  137.668  178.708
3763   23.680  149.818 -176.347
3764  -96.910  125.375  172.367
3765  -62.693  146.057 -178.662
3766   75.308  149.658 -176.688
3767   30.774  135.054 -163.294
3768  107.045  137.713 -167.732
3769  164.640  147.301 -178.447
3770 -164.816  129.908 -178.511
3771  -87.539  149.099 -169.393
3772   76.264  135.588  174.184
3773  139.294  153.718 -169.094
3774   45.602  146.573  175.685
3775   21.253  146.387 -177.412
3776  151.356  137.324 -178.798
3777   -9.727  123.228  165.645
3778   52.849  136.953 -175.585
3779 -158.191  147.603  174.208
3780   71.686  145.119  177.926
3781   22.866  153.647  169.067
3782  142.971  154.010  176.755
3783 -101.165  154.642  175.196
3784  132.878  142.922 -172.897
3785  165.095  148.740 -172.707
3786  155.532  149.456  171.819
3787  139.666  125.587  173.826
3788  147.977  139.110 -175.813
3789   59.450  138.135 -178.799
3790  -93.049  146.315  172.331
3791   57.574  151.926 -175.062
3792  -69.422  140.685  169.718
3793 -175.008  136.286 -178.741
3794  -87.995  138.279  175.895
3795 -175.612  154.065  165.100
3796 -122.277  137.870 -170.599
3797  108.218  143.124 -177.235
3798  -12.926  169.221  176.663
3799 -145.926  122.900  175.671
3800  -59.750  146.910  172.915
3801  110.983  143.811  179.252
3802 -120.894  126.902 -167.202
3803  -37.268  153.453 -177.675
3804   41.815  141.009  170.925
3805   78.727  136.559  170.364
3806    1.421  113.076  159.851
3807   52.942  141.516 -173.762
3808  121.661  130.994 -149.253
3809  143.082  116.093 -149.708
3810 -143.411  142.778  175.267
3811  -74.760  127.419  152.679
3812 -131.884  125.400 -174.613
3813   23.488  136.802 -178.589
3814  -20.669  132.695 -179.337
3815  -74.232  146.455 -177.318
3816  -75.669  146.263 -170.684
3817  -69.803  143.698 -168.486
3818  -26.976  145.285  179.870
3819  130.723  130.196  175.841
3820   16.807  155.868 -167.811
3821  -84.561  139.542 -174.904
3822  -55.425  146.237 -176.091
3823   32.432  116.353  176.835
3824   35.168  152.234 -174.878
3825   31.899  151.571 -173.509
3826  -63.117  147.034 -172.466
3827  -87.605  142.217  155.267
3828   64.137  141.699 -169.794
3829  -14.517  136.901  170.263
3830   62.328  147.034 -178.431
3831  110.059  150.739 -173.270
3832   53.275  154.963  179.518
3833  151.897  142.898  171.163
3834 -126.394  134.352  173.114
3835 -164.977  136.625  155.412
3836 -133.787  138.553 -176.375
3837  -48.958  134.998  164.074
3838 -121.868  129.508  173.198
3839   79.125  144.193 -170.468
3840 -164.422  149.322  168.511
3841  -79.873  145.854  164.163
3842   57.817  145.465 -168.229
3843  -29.418  138.360 -179.598
3844  -33.261  122.962  173.294
3845  107.758  131.798 -174.055
3846  -36.819  139.070  171.765
3847  -38.958  137.668 -170.141
3848 -126.336  137.274  158.249
3849 -160.273  152.979 -169.840
3850  -54.384  146.366 -175.308
3851  116.906  157.824 -179.848
3852  -51.251  144.845 -173.904
3853   44.044  152.432 -170.429
3854  -38.572  147.024 -177.194
3855 -145.033  130.387 -165.918
3856  -91.191  150.744 -175.920
3857 -157.369  129.797 -170.855
3858 -126.318  129.768 -179.869
3859  115.797  135.243 -169.154
3860  -57.481  135.655  170.675
3861  -37.250  146.884 -164.235
3862  127.816  143.107 -173.023
3863    4.018  153.198  168.355
3864  -18.355  118.903 -177.761
3865   72.585  137.444  165.137
3866  -21.451  133.599 -174.125
3867   73.092  144.037 -172.262
3868  121.234  136.909  179.058
3869 -130.059  129.544 -165.120
3870 -172.856  136.382 -166.627
3871 -169.125  156.172  155.418
3872 -153.267  142.966 -175.674
3873 -124.224  124.519 -161.768
3874  152.809  153.797  174.404
3875  -36.103  144.530 -169.653
3876  -12.652  147.182  170.607
3877 -145.002  141.793 -173.462
3878    8.897  138.914 -175.064
3879 -138.471  147.214 -172.455
3880   95.310  143.170 -174.059
3881  110.825  136.582 -156.415
3882   81.722  138.310 -164.628
3883   52.984  137.246 -170.833
3884  167.188  126.359  178.774
3885 -143.699  146.348 -175.047
3886   30.074  150.878  175.368
3887  -69.276  147.000 -163.614
3888 -126.858  137.640 -177.570
3889   31.353  162.105 -160.406
3890 -144.737  132.608 -177.726
3891   59.008  130.812 -176.978
3892  -45.748  154.685 -169.741
3893  -47.662  121.667  171.007
3894   53.240  154.477  174.731
3895   81.416  124.333  173.722
3896  -40.355  137.291  178.724
3897  -46.454  143.937 -176.230
3898  -52.978  142.437  178.795
3899   20.334  135.811 -174.761
3900 -127.926  134.223  177.462
3901  164.550  137.972  156.386
3902  -65.881  146.038 -178.324
3903  -46.557  130.656 -175.129
3904  103.747  128.717 -169.917
3905 -161.304  135.391 -156.082
3906   14.093  137.009  167.827
3907 -149.884  137.559  154.437
3908   19.862  143.251 -168.661
3909  -84.606  138.916 -177.011
3910   46.249  121.828  171.140
3911  177.511  152.850  165.151
3912  103.008  138.510  174.268
3913   39.202  136.967  176.617
3914   73.435  147.223  179.046
3915   40.630  149.111 -169.365
3916  -31.732  125.261  171.347
3917  -79.141  143.740 -172.816
3918  -93.100  140.488 -170.222
3919  -61.468  133.804  173.884
3920  -41.982  127.138 -161.468
3921 -103.757  150.303  172.580
3922  113.580  140.488 -176.114
3923   68.887  127.873  160.618
3924   69.663  136.152  163.378
3925  114.215  144.149 -167.493
3926 -163.212  143.258 -169.610
3927 -115.328  132.343  168.108
3928   45.818  148.432 -175.931
3929  -26.198  139.264 -172.362
3930  131.392  149.011 -171.162
3931   82.832  143.505 -177.297
3932  116.775  151.845  172.526
3933    6.061  147.732 -171.172
3934   52.634  152.266  163.857
3935   16.785  150.066 -171.758
3936  -51.532  155.389  167.927
3937  -58.849  147.702  174.580
3938   65.121  151.411 -177.935
3939  132.862  130.714 -170.455
3940   73.068  127.186  174.321
3941  -80.107  138.631 -179.985
3942   89.515  142.683  162.822
3943 -167.473  154.793 -173.942
3944 -149.377  152.280 -177.587
3945  -89.098  150.096  179.636
3946 -152.770  141.167  166.342
3947   71.309  128.309  179.434
3948   73.386  152.329  173.396
3949 -149.276  106.562  171.076
3950  -91.407  143.888 -169.072
3951   56.633  130.644 -177.108
3952  -67.453  142.441 -179.577
3953 -154.343  135.802 -173.930
3954   31.009  143.732 -171.378
3955   49.079  133.566  176.319
3956   52.418  138.182  163.964
3957  174.322  146.634 -174.974
3958  -41.888  136.526  178.107
3959 -170.099  143.083 -170.209
3960   35.802  144.282 -171.890
3961   73.261  149.770  178.560
3962   29.132  151.319 -179.592
3963   30.711  143.769 -169.240
3964  -39.755  134.944 -174.730
3965 -100.961  134.084 -174.825
3966  -94.522  136.987  162.287
3967   -3.372  134.628  178.181
3968  129.763  151.659  176.649
3969  -71.995  147.517 -177.999
3970  176.193  138.850  179.267
3971 -147.255  138.104 -178.300
3972 -143.828  141.122 -177.895
3973   55.641  137.887  175.738
3974 -153.298  144.176 -178.094
3975  130.216  143.397  170.157
3976  -95.422  134.887 -164.729
3977  -53.417  143.598 -176.403
3978  156.143  133.502 -178.476
3979   87.909  133.277 -179.733
3980 -169.124   99.502  162.265
3981  -90.167  146.881  170.693
3982   34.907  142.153  171.087
3983  -96.380  132.628 -179.960
3984   58.400  138.864 -171.773
3985    3.389  146.050  170.621
3986  -91.496  146.214 -172.291
3987   53.476  150.354 -178.331
3988   63.800  141.279  174.405
3989  113.132  142.388  171.280
3990  -66.992  146.565 -174.593
3991   70.856  140.074  164.017
3992   59.685  149.973  171.075
3993  131.098  144.657 -176.782
3994 -172.755  140.150  173.955
3995 -158.616  136.168  179.138
3996  -72.674  161.379 -177.903
3997  160.068  147.609  179.695
3998 -114.782  148.212 -171.944
3999  -57.086  141.925  171.378
4000   55.628  132.146  169.321
4001  -14.557  132.409  169.310
4002  -79.499  119.875 -161.107
4003  160.096  143.302  175.597
4004   69.880  131.353  177.846
4005   65.003  137.805  175.628
4006  -51.025  148.402 -174.358
4007  166.884  146.876  176.585
4008  133.566  146.534  172.996
4009   62.490  139.476  165.322
4010  167.700  130.232  165.843
4011  -97.897  139.016 -174.827
4012   -7.712  148.657 -170.488
4013  -60.095  141.526  162.411
4014   45.158  132.191  170.402
4015   -4.687  146.848 -175.103
4016  -32.945  128.914  175.369
4017 -124.883  117.602  161.393
4018 -128.655  137.982 -171.667
4019   55.722  113.510 -170.212
4020  130.593  139.154 -171.514
4021  -24.232  144.093  179.134
4022   -8.317  147.962 -162.037
4023   78.108  130.603  170.025
4024   23.018  135.586  160.920
4025  -37.938  145.100 -171.308
4026  -93.738  146.321  179.292
4027  157.351  145.962  177.711
4028 -140.834  129.269 -179.373
4029    8.840  132.400 -178.866
4030   39.107  137.115 -172.980
4031 -153.376  146.039 -157.664
4032   -4.346  132.316 -169.165
4033  -49.189  143.927 -177.334
4034 -119.369  134.407  178.452
4035 -161.415  136.573 -165.003
4036  108.463  127.599  173.891
4037 -170.031  135.249  173.536
4038   66.300  142.526 -167.109
4039  168.026  147.841 -170.812
4040  -80.922  130.197 -177.228
4041  -79.266  140.499 -167.951
4042  -84.541  138.562  171.955
4043  141.327  140.634 -176.487
4044   32.051  144.152 -171.213
4045   86.141  146.521 -171.716
4046 -114.601  128.666  178.591
4047  -32.713  134.471 -170.972
4048  -86.831  142.100  179.635
4049  -44.587  143.708 -168.281
4050  -61.723  142.268 -177.396
4051  145.547  140.877 -173.121
4052  -32.422  145.511 -173.570
4053 -136.938  140.356 -165.357
4054 -167.850  139.717 -176.423
4055   92.208  137.530  171.480
4056  132.915  134.093 -171.205
4057  -33.316  141.558 -179.875
4058    7.613  150.343  169.914
4059   33.894  145.171  177.098
4060 -138.880  128.959  177.923
4061  170.194  143.060 -171.031
4062 -112.578  145.912 -170.198
4063   72.605  134.634  172.638
4064   78.473  133.631  165.375
4065  -67.884  139.975 -176.537
4066  162.346  139.475  173.003
4067  -72.328  143.702 -173.512
4068   54.024  141.678 -162.425
4069  -75.681  148.531  162.381
4070   44.119  139.964 -168.789
4071  -54.306  138.421 -168.649
4072   51.199  157.648 -168.844
4073   46.368  153.128 -168.627
4074   -0.877  147.541  173.239
4075 -128.676  139.948  166.858
4076  120.132  132.249 -171.416
4077 -154.335  125.403  170.820
4078  124.347  122.647 -170.818
4079  -61.442  140.670 -175.032
4080   50.752  127.506  174.421
4081   -2.623  133.208  161.880
4082   34.078  131.314  167.908
4083 -175.735  131.271  169.291
4084   27.180  135.867  168.545
4085  -61.967  151.460 -174.556
4086  -45.132  138.206  174.270
4087 -177.048  139.659  172.710
4088  -30.784  141.605  177.254
4089  -78.108  138.011  163.926
4090  -64.043  140.779 -174.048
4091  149.192  132.681 -177.638
4092   78.530  123.735 -177.192
4093   33.109  131.594  169.336
4094  134.691  143.462 -176.432
4095   64.544  119.953  175.541
4096  -29.102  145.986 -161.130
4097  -54.854  133.935 -171.203
4098 -148.899  136.916  160.882
4099 -176.671  144.608 -178.116
4100   53.691  145.564  172.125
4101  -46.714  145.790  175.855
4102   88.917  144.153 -169.638
4103  114.094  127.859  169.729
4104 -170.195  132.366 -179.057
4105   23.454  130.107  173.133
4106   36.831  141.245  176.066
4107   87.483  132.283  169.512
4108  148.307  146.174 -179.815
4109  -27.027  130.508  178.534
4110   74.224  137.831 -172.326
4111   43.725  142.105 -169.637
4112   56.145  119.688  164.847
4113  157.728  145.267  175.816
4114   55.240  134.400  174.587
4115   88.525  125.844  175.043
4116   44.955  132.664 -175.606
4117  -80.122  143.989 -170.501
4118   22.902  137.840  170.123
4119  111.535  137.752  175.884
4120  -50.665  135.434 -179.385
4121  -42.919  125.624 -145.040
4122 -100.261  140.913 -164.763
4123  -33.448  121.713  179.758
4124   88.318  128.445 -170.809
4125 -156.843  142.010 -177.816
4126  166.135  139.200  172.575
4127  -63.592  122.888  158.936
4128   71.597  147.002 -176.980
4129  126.738  127.860  175.984
4130  172.150  148.704 -168.014
4131   73.593  138.299  147.142
4132 -142.615  146.660  179.598
4133  -39.688  138.892 -178.317
4134 -131.449  139.672 -176.628
4135   83.191  145.080 -176.425
4136   98.783  144.283  179.226
4137 -116.287  137.665  171.863
4138   96.506  145.580  178.536
4139 -154.505  122.063 -177.684
4140   58.239  128.275 -176.603
4141 -151.005  149.342 -176.042
4142  -56.954  160.245  170.289
4143  -31.536  140.691  176.510
4144 -127.738  137.858  173.897
4145  -18.290  135.186  171.802
4146  174.052  140.136 -179.645
4147 -163.570  135.961 -162.719
4148  172.324  154.233 -175.570
4149   76.945  135.221 -170.080
4150 -147.477  135.755 -178.288
4151  112.983  142.470  175.502
4152   22.996  146.172  162.536
4153 -160.464  139.743 -168.149
4154  142.894  129.949  171.478
4155  -66.719  138.566 -170.645
4156  169.641  137.544  172.485
4157  -91.721  141.357  173.162
4158  -32.843  147.079 -177.506
4159  -76.005  133.682  170.313
4160  -74.944  139.735 -178.862
4161   37.886  149.853 -162.019
4162 -143.044  130.664  174.625
4163   37.397  130.337 -177.295
4164  161.054  143.560 -171.339
4165  160.458  145.693 -171.127
4166 -179.522  133.635 -174.367
4167 -142.860  157.482 -172.042
4168  147.234  147.809 -177.705
4169  138.699  145.668 -178.518
4170   27.665  141.804 -178.372
4171  -58.817  145.196  175.701
4172  -75.481  141.012 -176.920
4173   73.429  141.701  175.932
4174 -160.129  150.680 -176.506
4175  156.996  149.589 -178.261
4176   58.824  108.956 -170.548
